               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 671,            0.024814,           0.0040179,           0.0017973,             0.96541,             0.99175,               0.995,             0.64167,            0.025476,           0.0041123,           0.0010269,            0.003367,            0.003367,            0.003367
                 672,            0.026289,           0.0043498,           0.0015263,             0.96643,             0.99347,               0.995,             0.67565,            0.024986,           0.0040214,           0.0010052,           0.0033571,           0.0033571,           0.0033571
                 673,            0.022893,           0.0037927,           0.0014354,             0.96413,              0.9954,               0.995,             0.66938,            0.023766,           0.0040041,            0.001008,           0.0033472,           0.0033472,           0.0033472
                 674,            0.022814,           0.0038602,           0.0015418,             0.95362,             0.98305,              0.9796,             0.66143,             0.02387,           0.0040181,           0.0010125,           0.0033373,           0.0033373,           0.0033373
                 675,            0.024848,           0.0042705,           0.0014487,             0.94404,             0.97143,             0.96845,             0.63328,            0.025759,           0.0040795,           0.0010076,           0.0033274,           0.0033274,           0.0033274
                 676,            0.025987,           0.0042935,            0.001455,             0.95689,             0.97977,             0.98082,             0.67677,            0.024417,           0.0040354,           0.0010263,           0.0033175,           0.0033175,           0.0033175
                 677,            0.020493,           0.0040429,           0.0010683,             0.96078,             0.97607,              0.9821,             0.65058,            0.027806,           0.0040968,            0.001028,           0.0033076,           0.0033076,           0.0033076
                 678,            0.025562,           0.0047832,           0.0013823,             0.97684,             0.97331,             0.99383,             0.66347,            0.024909,           0.0040709,           0.0010443,           0.0032977,           0.0032977,           0.0032977
                 679,            0.024764,           0.0041432,           0.0013615,             0.97791,             0.97568,             0.99383,             0.69052,            0.023645,           0.0040685,           0.0010509,           0.0032878,           0.0032878,           0.0032878
                 680,            0.024122,           0.0034894,           0.0012569,             0.98042,             0.97207,             0.99281,             0.68616,            0.024097,           0.0040789,           0.0010757,           0.0032779,           0.0032779,           0.0032779
                 681,            0.028225,           0.0044359,           0.0018856,             0.97705,             0.96626,             0.98224,             0.60319,            0.026372,           0.0041044,           0.0011134,            0.003268,            0.003268,            0.003268
                 682,            0.020031,           0.0039086,           0.0012228,             0.98639,             0.98106,             0.99383,              0.6783,            0.024743,           0.0040205,           0.0011159,           0.0032581,           0.0032581,           0.0032581
                 683,            0.020968,           0.0036787,           0.0013137,             0.98659,             0.97995,             0.99383,              0.6629,            0.025996,           0.0040311,           0.0011229,           0.0032482,           0.0032482,           0.0032482
                 684,            0.024513,           0.0038314,           0.0015175,             0.98408,             0.97927,             0.99383,             0.64276,            0.025771,           0.0040624,           0.0011547,           0.0032383,           0.0032383,           0.0032383
                 685,            0.026151,           0.0043799,           0.0016538,              0.9811,             0.97914,             0.99383,             0.64054,            0.026238,           0.0040966,           0.0011576,           0.0032284,           0.0032284,           0.0032284
                 686,            0.023665,           0.0037347,           0.0013469,              0.9796,             0.97784,             0.99383,             0.65396,            0.024283,           0.0040661,           0.0011652,           0.0032185,           0.0032185,           0.0032185
                 687,             0.02405,           0.0038222,           0.0014462,             0.97465,              0.9814,              0.9944,             0.66547,               0.023,            0.004066,           0.0011849,           0.0032086,           0.0032086,           0.0032086
                 688,            0.021119,           0.0038807,           0.0015201,             0.98475,             0.93839,              0.9874,             0.59924,             0.02514,           0.0041295,           0.0011588,           0.0031987,           0.0031987,           0.0031987
                 689,            0.022282,           0.0037542,           0.0013282,             0.98899,             0.98871,               0.995,             0.65485,            0.025121,           0.0040367,           0.0011536,           0.0031888,           0.0031888,           0.0031888
                 690,             0.02844,           0.0037972,           0.0013437,             0.98932,             0.98791,               0.995,             0.65906,            0.023215,           0.0040286,           0.0011475,           0.0031789,           0.0031789,           0.0031789
                 691,            0.025106,           0.0041495,           0.0016038,             0.98969,             0.98574,               0.995,                0.64,            0.023019,            0.004062,           0.0011543,            0.003169,            0.003169,            0.003169
                 692,            0.023811,           0.0040726,           0.0017965,             0.97462,             0.97644,              0.9944,             0.65823,            0.022933,           0.0040191,           0.0011498,           0.0031591,           0.0031591,           0.0031591
                 693,            0.023627,           0.0035967,           0.0017348,             0.97344,             0.98704,              0.9944,              0.6605,            0.023111,           0.0039777,           0.0011465,           0.0031492,           0.0031492,           0.0031492
                 694,            0.022062,           0.0041842,           0.0014426,             0.97479,             0.98659,              0.9944,              0.6287,            0.024082,           0.0040304,           0.0011224,           0.0031393,           0.0031393,           0.0031393
                 695,            0.023195,           0.0042608,           0.0020506,             0.97826,             0.96964,             0.99324,             0.66347,            0.022752,           0.0039734,           0.0011009,           0.0031294,           0.0031294,           0.0031294
                 696,            0.024689,           0.0037456,           0.0015049,             0.97665,             0.96964,             0.99324,             0.67075,             0.02296,           0.0039694,           0.0010882,           0.0031195,           0.0031195,           0.0031195
                 697,            0.021908,           0.0036179,            0.001304,             0.98438,             0.96964,             0.99324,             0.67057,            0.024468,           0.0039861,           0.0010684,           0.0031096,           0.0031096,           0.0031096
                 698,            0.029715,           0.0042905,           0.0029968,             0.98347,             0.96964,             0.99324,             0.69135,            0.022361,           0.0039456,           0.0010553,           0.0030997,           0.0030997,           0.0030997
                 699,            0.021188,           0.0036939,           0.0013528,             0.96494,              0.9661,             0.99284,             0.70498,            0.022649,           0.0038838,           0.0010596,           0.0030898,           0.0030898,           0.0030898
                 700,            0.025584,           0.0037468,             0.00119,             0.98379,             0.96654,             0.99324,             0.67055,            0.022518,           0.0039142,           0.0010585,           0.0030799,           0.0030799,           0.0030799
                 701,             0.02634,           0.0048601,           0.0013832,             0.98415,             0.96726,             0.99324,             0.68916,            0.020881,             0.00389,            0.001066,             0.00307,             0.00307,             0.00307
                 702,            0.021806,           0.0044422,           0.0011054,             0.99135,             0.97801,             0.99383,             0.68865,            0.020604,            0.003911,           0.0010694,           0.0030601,           0.0030601,           0.0030601
                 703,            0.023782,           0.0039912,           0.0015141,             0.98995,             0.97664,             0.99383,             0.67722,            0.022164,           0.0039122,           0.0010826,           0.0030502,           0.0030502,           0.0030502
                 704,            0.025429,           0.0040616,           0.0013071,             0.99002,             0.97764,             0.99383,             0.67373,            0.023102,           0.0039331,           0.0010876,           0.0030403,           0.0030403,           0.0030403
                 705,            0.025124,           0.0038545,           0.0020057,             0.99094,             0.97502,             0.99383,             0.68189,            0.023308,           0.0038915,            0.001095,           0.0030304,           0.0030304,           0.0030304
                 706,            0.022163,             0.00368,           0.0018212,             0.99098,             0.97406,             0.99383,             0.67848,            0.024459,           0.0039112,           0.0011067,           0.0030205,           0.0030205,           0.0030205
                 707,            0.024165,           0.0045791,           0.0019997,             0.99047,             0.97173,             0.99383,             0.69738,            0.023699,           0.0039388,            0.001095,           0.0030106,           0.0030106,           0.0030106
                 708,            0.021325,           0.0044115,           0.0018106,             0.98801,             0.97169,             0.99383,             0.65877,            0.023045,            0.003959,           0.0010986,           0.0030007,           0.0030007,           0.0030007
                 709,            0.022261,           0.0040188,           0.0018736,             0.98659,             0.97356,             0.99383,             0.66081,            0.023627,           0.0039353,           0.0011098,           0.0029908,           0.0029908,           0.0029908
                 710,            0.022938,           0.0031598,           0.0017105,             0.97624,             0.99278,               0.995,             0.67815,            0.023951,           0.0039466,           0.0011219,           0.0029809,           0.0029809,           0.0029809
                 711,            0.023823,           0.0039369,           0.0015675,             0.98115,             0.98647,               0.995,             0.70313,            0.023507,           0.0039252,           0.0011361,            0.002971,            0.002971,            0.002971
                 712,            0.025984,           0.0037722,           0.0018716,             0.98996,             0.98442,               0.995,             0.69543,             0.02337,           0.0039359,           0.0011387,           0.0029611,           0.0029611,           0.0029611
                 713,            0.027994,           0.0045902,           0.0018966,             0.98507,             0.98786,               0.995,              0.6851,            0.024001,           0.0039339,             0.00116,           0.0029512,           0.0029512,           0.0029512
                 714,            0.021455,           0.0037339,           0.0019136,             0.98663,              0.9859,               0.995,               0.703,            0.024312,           0.0039154,           0.0011537,           0.0029413,           0.0029413,           0.0029413
                 715,            0.026052,           0.0046633,            0.001548,             0.98835,             0.98279,               0.995,             0.67355,            0.024791,           0.0039127,           0.0011478,           0.0029314,           0.0029314,           0.0029314
                 716,            0.021924,           0.0038287,           0.0019665,             0.98817,             0.98438,               0.995,             0.69577,            0.023553,           0.0038862,           0.0011534,           0.0029215,           0.0029215,           0.0029215
                 717,            0.021213,           0.0042544,           0.0012062,             0.98915,             0.98416,               0.995,             0.68078,            0.026225,           0.0039151,           0.0011555,           0.0029116,           0.0029116,           0.0029116
                 718,            0.024635,           0.0045139,            0.001557,             0.98731,             0.98403,               0.995,             0.70636,            0.026268,           0.0038979,           0.0011582,           0.0029017,           0.0029017,           0.0029017
                 719,             0.02259,           0.0039053,           0.0013493,             0.99121,             0.98588,               0.995,             0.68509,            0.026627,           0.0039276,           0.0011447,           0.0028918,           0.0028918,           0.0028918
                 720,            0.022379,           0.0043591,           0.0013328,             0.99125,             0.98767,               0.995,             0.68366,            0.023668,           0.0038879,           0.0011385,           0.0028819,           0.0028819,           0.0028819
                 721,            0.025243,           0.0051199,           0.0016351,              0.9916,             0.98864,               0.995,             0.70986,            0.022296,           0.0038658,             0.00114,            0.002872,            0.002872,            0.002872
                 722,            0.022367,           0.0039854,           0.0018139,             0.99155,             0.98892,               0.995,             0.68512,            0.022202,           0.0039176,           0.0011248,           0.0028621,           0.0028621,           0.0028621
                 723,            0.024167,           0.0040003,           0.0014037,              0.9919,             0.98871,               0.995,             0.70698,            0.021651,           0.0039183,           0.0011247,           0.0028522,           0.0028522,           0.0028522
                 724,            0.023195,           0.0034141,           0.0013062,             0.99096,             0.99025,               0.995,             0.69908,            0.023115,           0.0039092,           0.0011228,           0.0028423,           0.0028423,           0.0028423
                 725,            0.024397,           0.0040681,           0.0014282,             0.99064,             0.99204,               0.995,             0.67666,            0.022929,           0.0038764,            0.001105,           0.0028324,           0.0028324,           0.0028324
                 726,            0.020758,           0.0041062,           0.0013898,             0.98984,             0.99126,               0.995,              0.6785,            0.022832,           0.0038957,           0.0010933,           0.0028225,           0.0028225,           0.0028225
                 727,            0.024559,            0.004191,           0.0017666,             0.98932,             0.99208,               0.995,             0.67456,            0.021526,           0.0038923,             0.00108,           0.0028126,           0.0028126,           0.0028126
                 728,             0.02125,           0.0045768,           0.0017139,             0.98928,             0.99155,               0.995,             0.69419,            0.020462,           0.0038643,           0.0010747,           0.0028027,           0.0028027,           0.0028027
                 729,            0.022804,            0.004096,            0.001554,             0.98973,              0.9909,               0.995,             0.62703,            0.022638,            0.003979,           0.0010642,           0.0027928,           0.0027928,           0.0027928
                 730,              0.0238,           0.0038741,           0.0015541,             0.99043,              0.9892,               0.995,             0.69294,            0.020435,            0.003866,           0.0010418,           0.0027829,           0.0027829,           0.0027829
                 731,            0.023212,            0.004026,           0.0012776,             0.99166,             0.98812,               0.995,             0.68085,            0.021502,           0.0038584,           0.0010417,            0.002773,            0.002773,            0.002773
                 732,            0.024495,           0.0041741,           0.0017525,             0.98948,             0.98923,               0.995,              0.6811,            0.022218,           0.0038501,           0.0010301,           0.0027631,           0.0027631,           0.0027631
                 733,            0.022618,           0.0038112,           0.0014495,             0.99064,             0.98884,               0.995,             0.67449,            0.021682,           0.0038415,           0.0010136,           0.0027532,           0.0027532,           0.0027532
                 734,            0.024656,           0.0041389,           0.0014684,              0.9919,              0.9885,               0.995,             0.69113,            0.020887,           0.0038401,          0.00099664,           0.0027433,           0.0027433,           0.0027433
                 735,            0.023725,           0.0042659,           0.0013452,             0.99172,             0.98813,               0.995,             0.69669,            0.020591,           0.0038508,          0.00098272,           0.0027334,           0.0027334,           0.0027334
                 736,             0.02087,           0.0034705,           0.0012902,             0.99063,             0.98907,               0.995,             0.66178,            0.021974,           0.0038581,          0.00096281,           0.0027235,           0.0027235,           0.0027235
                 737,            0.023821,           0.0039034,            0.001058,             0.98954,             0.98944,               0.995,             0.69935,            0.020565,           0.0038431,          0.00096267,           0.0027136,           0.0027136,           0.0027136
                 738,            0.021662,            0.003345,           0.0015093,             0.98914,             0.98783,               0.995,             0.67429,            0.022742,           0.0038894,          0.00094423,           0.0027037,           0.0027037,           0.0027037
                 739,            0.020969,           0.0032788,           0.0014299,             0.98918,             0.98757,               0.995,             0.70161,             0.02139,           0.0038231,          0.00094256,           0.0026938,           0.0026938,           0.0026938
                 740,            0.022984,           0.0039751,           0.0015147,              0.9895,             0.98726,               0.995,             0.69077,            0.021027,           0.0038464,          0.00092888,           0.0026839,           0.0026839,           0.0026839
                 741,            0.020994,           0.0035934,           0.0012967,             0.98954,             0.98829,               0.995,             0.69429,            0.021855,           0.0038325,           0.0009314,            0.002674,            0.002674,            0.002674
                 742,            0.020184,           0.0040865,           0.0012642,             0.98996,             0.98826,               0.995,              0.7052,            0.022815,            0.003827,           0.0009271,           0.0026641,           0.0026641,           0.0026641
                 743,            0.024677,           0.0042895,           0.0015858,             0.99078,             0.98875,               0.995,              0.6868,            0.021957,           0.0038064,          0.00092022,           0.0026542,           0.0026542,           0.0026542
                 744,            0.024273,           0.0039205,           0.0019145,             0.99122,             0.98846,               0.995,             0.68947,              0.0215,           0.0037795,          0.00092211,           0.0026443,           0.0026443,           0.0026443
                 745,            0.023918,           0.0036029,            0.001195,             0.99109,             0.98968,               0.995,             0.68282,            0.022128,           0.0037783,           0.0009497,           0.0026344,           0.0026344,           0.0026344
                 746,            0.020004,           0.0041994,           0.0012364,             0.99143,             0.98986,               0.995,             0.70177,            0.021473,           0.0037635,           0.0009512,           0.0026245,           0.0026245,           0.0026245
                 747,            0.021347,           0.0038747,           0.0015292,              0.9919,             0.99005,               0.995,             0.67404,            0.020922,           0.0037854,          0.00096245,           0.0026146,           0.0026146,           0.0026146
                 748,            0.022067,           0.0039376,          0.00099905,             0.99337,             0.98865,               0.995,             0.67952,            0.021091,            0.003812,           0.0009648,           0.0026047,           0.0026047,           0.0026047
                 749,            0.021478,           0.0037241,           0.0011286,             0.99298,             0.98833,               0.995,             0.69491,            0.020996,           0.0038036,          0.00095366,           0.0025948,           0.0025948,           0.0025948
                 750,            0.022961,            0.004587,           0.0017371,             0.99237,             0.98851,               0.995,             0.67357,             0.02096,           0.0037997,          0.00094577,           0.0025849,           0.0025849,           0.0025849
                 751,            0.021072,           0.0038268,           0.0012766,             0.99204,             0.98928,               0.995,             0.68806,            0.022161,           0.0037784,          0.00093088,            0.002575,            0.002575,            0.002575
                 752,            0.022096,            0.003827,            0.001485,             0.99267,             0.98958,               0.995,             0.68789,            0.022353,           0.0037443,          0.00093246,           0.0025651,           0.0025651,           0.0025651
                 753,            0.020478,           0.0033817,           0.0016813,             0.99272,             0.99052,               0.995,             0.67513,            0.023242,            0.003766,          0.00095154,           0.0025552,           0.0025552,           0.0025552
                 754,            0.020561,           0.0039723,           0.0011495,              0.9888,             0.99166,               0.995,             0.67076,            0.023077,            0.003795,          0.00095753,           0.0025453,           0.0025453,           0.0025453
                 755,            0.020754,           0.0041604,             0.00112,             0.98737,              0.9917,               0.995,             0.67936,            0.022031,            0.003761,          0.00095168,           0.0025354,           0.0025354,           0.0025354
                 756,            0.022928,           0.0041442,           0.0012627,             0.98714,             0.99167,               0.995,              0.6771,            0.022285,           0.0037345,          0.00095056,           0.0025255,           0.0025255,           0.0025255
                 757,            0.022871,           0.0036818,           0.0013696,             0.98698,             0.99167,               0.995,             0.65905,            0.024129,           0.0037107,          0.00095231,           0.0025156,           0.0025156,           0.0025156
                 758,            0.021162,           0.0038848,           0.0011842,             0.98791,             0.99147,               0.995,              0.6872,            0.024844,           0.0037206,          0.00096171,           0.0025057,           0.0025057,           0.0025057
                 759,            0.023132,           0.0040463,           0.0013879,             0.98861,             0.99107,               0.995,             0.70051,            0.023613,           0.0037217,          0.00097296,           0.0024958,           0.0024958,           0.0024958
                 760,            0.025374,           0.0046408,           0.0011438,             0.99022,             0.99013,               0.995,             0.68961,            0.022357,           0.0037497,           0.0009805,           0.0024859,           0.0024859,           0.0024859
                 761,            0.025378,           0.0039382,           0.0017319,             0.99307,             0.98852,               0.995,             0.65846,            0.021873,           0.0037466,          0.00099934,            0.002476,            0.002476,            0.002476
                 762,            0.018354,           0.0032633,           0.0012547,             0.99312,             0.98866,               0.995,             0.65339,            0.022483,           0.0037698,           0.0010077,           0.0024661,           0.0024661,           0.0024661
                 763,            0.019181,           0.0039143,           0.0012478,             0.99339,             0.98877,               0.995,             0.67781,            0.021676,           0.0037283,           0.0010093,           0.0024562,           0.0024562,           0.0024562
                 764,            0.020059,           0.0035988,           0.0012612,             0.99398,             0.98844,               0.995,             0.66735,            0.021953,           0.0037815,           0.0010215,           0.0024463,           0.0024463,           0.0024463
                 765,            0.021122,            0.003521,           0.0013041,             0.99432,             0.98824,               0.995,              0.7003,            0.021131,           0.0037203,           0.0010168,           0.0024364,           0.0024364,           0.0024364
                 766,            0.023634,           0.0041761,           0.0015951,             0.99327,               0.989,               0.995,             0.70949,             0.02164,           0.0037021,           0.0010197,           0.0024265,           0.0024265,           0.0024265
                 767,            0.022366,           0.0039068,           0.0010893,             0.99251,             0.98958,               0.995,             0.66961,            0.023716,           0.0037647,            0.001011,           0.0024166,           0.0024166,           0.0024166
                 768,            0.020825,           0.0034297,           0.0011763,             0.99219,             0.99007,               0.995,             0.70441,            0.022152,           0.0037123,           0.0010078,           0.0024067,           0.0024067,           0.0024067
